bump_region_mse,detail_amplitude,detail_amplitude_error,elapsed_seconds,flat_region_mse,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,outside_bump_mse,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,transition_mse,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
,,,0.3466753747779876,,0.9999121168695568,2.433783250889797e-12,0.015232133541992697,0.004958665929734707,calibrated,,0.0,0,0.004958665929734707,100,linear,-0.18684747533504953,2.3574357227297376e-07,8.855725900502875e-05,,9.777594823390245e-05,-0.18616337975880756,5.4440639360109344e-05
,,,0.002486957935616374,,,,,0.004958665929734707,adaptive,,0.0,0,0.004958665929734707,0,linear,,,,,0.024860450997948647,,0.00013948572450317442
,,,0.07117937481962144,,0.9999110685985169,1.6412753573089113e-09,0.011476264997391758,0.004958665929734707,adaptive,,0.0,0,0.004958665929734707,20,linear,0.9784135923949877,4.227035524284156e-07,0.0049491263926029205,,0.004953873809427023,0.9784677690892868,5.546195461647585e-05
,,,0.14374458300881088,,0.9998873109336329,1.0873566570866477e-10,0.017318727177882107,0.004958665929734707,adaptive,,0.00439608539454639,0,0.009354751324281096,40,linear,0.7835759923643298,3.6823780077050043e-07,0.0005165436305105686,,0.00043196635670028627,0.7838650511893438,6.013521124259569e-05
,,,0.21757995802909136,,0.9998941517763337,6.618011358833614e-11,0.012936880542514346,0.004958665929734707,adaptive,,0.008814376778900623,0,0.01377304270863533,60,linear,0.6110288008297724,1.6932148028583326e-07,0.0001799351448426023,,0.0001914565364131704,0.6111949421843471,3.747530354303308e-05
,,,0.29208445781841874,,0.9999129497611804,4.9583268956645196e-12,0.011997913406364111,0.004958665929734707,adaptive,,0.013222665758803487,0,0.018181331688538194,80,linear,0.3958695816610205,3.4899784025387675e-07,0.0001321425661444664,,0.00011002788960468024,0.395811990792702,7.650660700164735e-05
,,,0.36599283292889595,,0.9999121168695568,2.433783250889797e-12,0.015232133541992697,0.004958665929734707,adaptive,,0.017520291032269597,0,0.022478956962004304,100,linear,-0.1864632968257288,2.349881717334684e-07,8.855725900502875e-05,,9.777594823390245e-05,-0.1857788905873484,5.4298361646942794e-05
,,,0.0018990840762853622,,,,,0.0,fp32,,0.0,0,0.0,0,kink,,,,0.1525857299566269,0.09352011233568192,,0.0
,,,0.018100959016010165,,0.999999999999998,0.0,0.0,0.0,fp32,,0.0,0,0.0,20,kink,0.999999999999998,0.0,0.0357922725379467,0.016077032312750816,0.02994418330490589,0.999999999999998,0.0
,,,0.034262125147506595,,0.9999999999999978,0.0,0.0,0.0,fp32,,0.0,0,0.0,40,kink,0.9999999999999978,0.0,0.01647123135626316,0.02201533131301403,0.014854173175990582,0.9999999999999978,0.0
,,,0.05007645906880498,,0.9999999999999988,0.0,0.0,0.0,fp32,,0.0,0,0.0,60,kink,0.9999999999999988,0.0,0.00789231900125742,0.0160078052431345,0.009141293354332447,0.9999999999999988,0.0
,,,0.0657256250269711,,0.9999999999999989,0.0,0.0,0.0,fp32,,0.0,0,0.0,80,kink,0.9999999999999989,0.0,0.003336568595841527,0.00796655286103487,0.0038154597859829664,0.9999999999999989,0.0
,,,0.08127937512472272,,0.9999999999999989,0.0,0.0,0.0,fp32,,0.0,0,0.0,100,kink,0.9999999999999989,0.0,0.0010676020756363869,0.00299490406177938,0.0011842036619782448,0.9999999999999989,0.0
,,,0.002444791840389371,,,,,0.0,fixed-e4m3,,0.0,0,0.0,0,kink,,,,0.17239628732204437,0.10509774088859558,,0.0007981798844411969
,,,0.07118833297863603,,0.999759582286268,3.619689267273346e-08,0.0,0.0,fixed-e4m3,,0.0,0,0.0,20,kink,0.9944444534314012,8.22506950023199e-07,0.0389709547162056,0.016968989744782448,0.029990404844284058,0.9947543658870758,0.000534319318830967
,,,0.13876466685906053,,0.9996562515114251,6.484980823518084e-10,0.00010432968179447053,0.0,fixed-e4m3,,0.0,0,0.0,40,kink,0.8197994589291153,1.4005599148621714e-06,0.01660361886024475,0.02181616984307766,0.014862528070807457,0.8183344238547549,0.0006843290175311267
,,,0.20672820787876844,,0.9996221835195606,8.917505160735743e-10,0.0,0.0,fixed-e4m3,,0.0,0,0.0,60,kink,0.3087646253272148,1.0954174459483427e-06,0.007995016872882843,0.017656946554780006,0.009394990280270576,0.3076761452351959,0.000567792565561831
,,,0.2740505828987807,,0.9996883275097694,1.8170719990645957e-09,0.00010432968179447053,0.0,fixed-e4m3,,0.0,0,0.0,80,kink,0.8077996268029,1.3354577671118723e-06,0.0037784846499562263,0.010044809430837631,0.004126491956412792,0.806584944236925,0.0005353445303626359
,,,0.34188016690313816,,0.9996445236738303,6.178986830980273e-11,0.0,0.0,fixed-e4m3,,0.0,0,0.0,100,kink,-0.4904749983817017,1.6211649940413544e-06,0.0009985534707084298,0.0032726479694247246,0.0011713120620697737,-0.48977761008562737,0.00048479693941771984
,,,0.0024176668375730515,,,,,0.0,fixed-e5m2,,0.0,0,0.0,0,kink,,,,0.1580480933189392,0.10104157030582428,,0.00047263974556699395
,,,0.07222829200327396,,0.9984388875371871,2.0046918380066477e-07,0.0,0.0,fixed-e5m2,,0.0,0,0.0,20,kink,0.9907935769206991,1.1474086821550987e-06,0.036574166268110275,0.0179518423974514,0.030262509360909462,0.9931779710137139,0.0003737918159458786
,,,0.14146804180927575,,0.9984886743816266,2.8359850524270512e-09,0.0,0.0,fixed-e5m2,,0.0,0,0.0,40,kink,0.0339798538412897,4.314236669430767e-06,0.016740964725613594,0.021471183747053146,0.015063142403960228,0.039082905571507016,0.0012801522389054298
,,,0.21015225001610816,,0.9985046987259744,1.9535163912467282e-09,0.0,0.0,fixed-e5m2,,0.0,0,0.0,60,kink,0.9281651838814954,1.903233319851048e-06,0.007860112003982067,0.016765175387263298,0.009068070910871029,0.9265080719073386,0.00037253828486427665
,,,0.27897612494416535,,0.997987665687747,8.20949119841879e-10,0.0,0.0,fixed-e5m2,,0.0,0,0.0,80,kink,0.5718868339875945,2.3168620954293682e-06,0.0030842856504023075,0.005992797669023275,0.0035759934689849615,0.574537007313027,0.0007100205984897912
,,,0.34610883286222816,,0.9986773491175888,1.3117526658724638e-10,0.0,0.0,fixed-e5m2,,0.0,0,0.0,100,kink,-0.0254281834062226,2.3745938098930713e-06,0.0011473444756120443,0.003069027792662382,0.0012868409976363182,-0.028969050145960164,0.0006635378231294453
,,,0.0024379168171435595,,,,,0.0,fixed-hybrid,,0.0,0,0.0,0,kink,,,,0.17239628732204437,0.10509774088859558,,0.0007981798844411969
,,,0.07000645785592496,,0.9984563640496766,2.1962629646586966e-07,0.0,0.0,fixed-hybrid,,0.0,0,0.0,20,kink,0.9940747312451568,8.41339939240677e-07,0.037973642349243164,0.016968559473752975,0.03005913645029068,0.9955619849380873,0.0005429662996903062
,,,0.13776470790617168,,0.9983027902961964,2.819766452506745e-09,0.0,0.0,fixed-hybrid,,0.0,0,0.0,40,kink,0.7808724725060868,1.7170934065573494e-06,0.016451643779873848,0.020998617634177208,0.014919075183570385,0.7794262657848344,0.0006375934462994337
