bump_region_mse,detail_amplitude,detail_amplitude_error,elapsed_seconds,flat_region_mse,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,outside_bump_mse,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,transition_mse,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
,,,4.352310291025788,,0.9999059349415176,1.4611247094442306e-13,0.011371935315597288,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1000,kink,-0.34626974395467447,6.16028781399912e-08,4.788050318893511e-06,1.3046584172116127e-05,5.482667802425567e-06,-0.3449560410372967,3.735288555617444e-05
,,,4.834937750129029,,0.9999000064187181,1.7242603398675742e-12,0.013249869587897757,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1100,kink,0.4372887755808796,3.990414398368199e-08,7.315642051253235e-06,1.2310827514738776e-05,5.762532964581624e-06,0.4385044157535104,4.050499410368502e-05
,,,5.24113916605711,,0.9999046787188873,4.4391633236946296e-12,0.008450704225352112,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1200,kink,0.05255062253785174,8.249830668702273e-08,1.05306617115275e-05,7.556820492027327e-06,3.954970907216193e-06,0.05267890338366785,3.9626844227313995e-05
,,,5.6571067499462515,,0.9999097327097587,3.9269332163451684e-13,0.0116849243609807,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1300,kink,0.14865166078568912,4.7694009113162255e-08,3.085932803514879e-06,1.228736073244363e-05,6.880809451104142e-06,0.14873575702811162,4.376556898932904e-05
,,,6.079197790939361,,0.9999244171389834,1.9286548608221124e-12,0.012206572769953052,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1400,kink,0.18416425348598123,5.7581421541325174e-08,6.7040355133940466e-06,7.415841537294909e-06,4.1090765989793e-06,0.18441788303144419,3.296948489150964e-05
,,,6.540681000100449,,0.9999134319284251,5.055822779672279e-13,0.0116849243609807,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1500,kink,-0.19942448714290031,5.702868924111171e-08,3.059853725062567e-06,6.642985681537539e-06,3.143949243167299e-06,-0.19950786239905713,2.6209068892057985e-05
,,,6.957828541053459,,0.9998956124714768,2.864029788076263e-13,0.013041210224308816,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1600,kink,0.7856778107421737,3.899160426578107e-08,2.0966303964087274e-06,5.387735654949211e-06,3.904012828570558e-06,0.7843058705956485,2.62128723989008e-05
,,,7.402389333117753,,0.9999245063745515,2.1665492501934048e-13,0.01575378195096505,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1700,kink,-0.5765516209600642,4.7967019450947316e-08,1.98399447981501e-06,4.64870618088753e-06,2.09692666430783e-06,-0.5769775264828271,2.594669786049053e-05
,,,7.8446174999699,,0.9999155045486596,7.680061384520118e-13,0.02211789254042775,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1800,kink,-0.008963709733435894,5.155554716124386e-08,2.7291134756524116e-06,6.051783657312626e-06,3.954578460252378e-06,-0.009008386347274924,3.022249620698858e-05
,,,8.284776458051056,,0.9998972585127661,2.3366190706392307e-12,0.012310902451747522,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,1900,kink,-0.023184811375955527,6.118352508972424e-08,6.1777609516866505e-06,5.668130143021699e-06,4.052041731483769e-06,-0.0226946873078611,3.4787670301739126e-05
,,,8.745842915959656,,0.9999298935484913,2.285371925135272e-11,0.01377151799687011,0.005479458952322602,calibrated,,0.0,2,0.005479458952322602,2000,kink,0.873538812368456,4.2324221563916866e-08,4.087652268935926e-05,9.398609108757228e-05,0.00010661562555469573,0.8735961018550595,5.0943133828695863e-05
,,,0.002614291151985526,,,,,0.005479458952322602,adaptive,,0.0,2,0.005479458952322602,0,kink,,,,0.03453739732503891,0.020517509430646896,,6.588556425413117e-05
,,,0.4441703751217574,,0.9999076075421334,1.9786916268692226e-11,0.020448617631716223,0.005479458952322602,adaptive,,0.0,2,0.005479458952322602,100,kink,0.9120436099622174,1.883320494484333e-08,0.0007403937634080648,0.0018478012643754482,0.0008044961141422391,0.9124756106382738,1.9109678760287352e-05
,,,0.8822111662011594,,0.9998526434343342,1.1636431479552452e-11,0.02764736567553469,0.005479458952322602,adaptive,,0.005187668604776263,2,0.010667127557098866,200,kink,0.5424120593345984,3.2840543453893185e-08,0.0001370931713609025,0.0005053484928794205,0.00018285773694515228,0.5417952049323707,1.8630507838679478e-05
,,,1.3365502080414444,,0.9999098275566827,2.6885118516233804e-11,0.0116849243609807,0.005479458952322602,adaptive,,0.010411420371383429,2,0.01589087932370603,300,kink,0.9768231539105471,7.414909990269495e-08,9.204286470776424e-05,0.0001311550149694085,0.00010931190627161413,0.976244273190884,2.6094641725649126e-05
,,,1.7829443330410868,,0.9999270155115452,2.6749624076105854e-12,0.013145539906103286,0.005479458952322602,adaptive,,0.015666960971429944,2,0.021146419923752546,400,kink,-0.8093886438126384,3.133576285595122e-07,4.608000017469749e-05,0.0001280584401683882,4.9234975449508056e-05,-0.8084690082024661,8.242329204222187e-05
,,,2.2657377081923187,,0.9999166392734056,7.387650814397721e-13,0.019196661450182576,0.005479458952322602,adaptive,,0.020913212560117245,2,0.026392671512439847,500,kink,0.22488984163175516,1.6020168353448113e-07,2.8371774533297867e-05,6.195671448949724e-05,3.143545472994447e-05,0.22579773609431103,7.030137203400955e-05
,,,2.708040041150525,,0.9998809816535904,1.878554836231555e-12,0.01742305685967658,0.005479458952322602,adaptive,,0.026208459166809916,2,0.03168791811913252,600,kink,-0.3638376249114153,1.9836437842839688e-07,1.2426132343534846e-05,8.372278534807265e-05,3.511748218443245e-05,-0.36465280395903515,8.541515126125887e-05
,,,3.204572708113119,,0.9999179543150605,2.4888469650109434e-11,0.02587376108502869,0.005479458952322602,adaptive,,0.03501491481438279,2,0.040494373766705394,700,kink,0.8995763489424292,5.182821068474416e-08,4.294575774110854e-05,3.0628212698502466e-05,4.3674448534147814e-05,0.9002079104027892,3.2572526833973825e-05
,,,3.638982833130285,,0.9999307932255116,1.2993338961987242e-11,0.017318727177882107,0.005479458952322602,adaptive,,0.04016833077184856,2,0.04564778972417116,800,kink,0.9043115429881571,3.948600349186364e-08,3.0856215744279325e-05,2.104523082380183e-05,9.534648597764317e-06,0.9037815448911085,3.740758620551787e-05
,,,4.088568374980241,,0.9999144913365687,3.8251229823530197e-13,0.01617110067814293,0.005479458952322602,adaptive,,0.0451869557145983,2,0.0506664146669209,900,kink,-0.2244365496735866,6.493058454798839e-08,6.267431672313251e-06,1.5073387658048887e-05,5.844182396685937e-06,-0.22418686282722003,4.692699440056458e-05
,,,4.513835875084624,,0.9999059349415176,1.4611247094442306e-13,0.011371935315597288,0.005479458952322602,adaptive,,0.05025870352983475,2,0.05573816248215735,1000,kink,-0.3442725640308614,6.167761891268377e-08,4.788050318893511e-06,1.3046584172116127e-05,5.482667802425567e-06,-0.34296063672264737,3.731227116077207e-05
