detail_amplitude,detail_amplitude_error,detail_component_relative_mse,elapsed_seconds,gain,gradient_probe_seconds,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,training_seconds,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
0.010334884747862816,0.00033488474786281565,0.13506372389945695,21.5107222921215,1.0,0.006116205593571067,0.9984451162046019,5.484449500204695e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,7500,detail,0.6100725152034446,9.265510312218059e-08,3.625640238169581e-05,21.233111506095156,5.2549337851814926e-05,0.6078979123739069,0.00018312069005332887
0.014457568526268005,0.004457568526268005,0.5886225121300351,23.148180375108495,1.0,0.00648466357961297,0.9987927279994812,4.9531656283655666e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,8000,detail,-0.02660669896264518,3.42314212795927e-07,4.08406849601306e-05,22.851287179859355,9.902999590849504e-05,-0.023968106906141304,0.00014442525571212173
0.010455306619405746,0.00045530661940574625,0.048641860548364994,24.609236791962758,1.0,0.006920247571542859,0.9987249528238399,9.949269165911126e-12,0.0,0.0,fixed-hybrid,0.0,14,0.0,8500,detail,0.3140782739779895,2.184709294152849e-08,1.233264720212901e-05,24.29309758520685,5.018336651119171e-06,0.31005130983749796,8.914309728424996e-05
0.00894706416875124,0.0010529358312487604,0.10980811826453733,25.99721883307211,1.0,0.007296122610569,0.9988503142788758,1.8554285600196558e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,9000,detail,-0.05729379069024748,1.364542405849977e-07,1.0956886399071664e-05,25.6626902599819,9.991568731493317e-06,-0.05884333363238633,0.00017675739945843816
0.01062331534922123,0.0006233153492212293,0.3464563123344917,27.38527504191734,1.0,0.007677997462451458,0.9987202603389161,4.931336944325606e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,9500,detail,0.8095666457106231,8.5830122102055e-08,2.631236748129595e-05,27.03255433938466,3.320587347843684e-05,0.8130325597475654,0.0001235233503393829
0.008398295380175114,0.0016017046198248865,0.14881631475922172,28.763521708082408,1.0,0.008049372350797057,0.9987645192526746,7.240640717723746e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,10000,detail,-0.650704053132962,6.928958812147463e-08,1.9079372577834874e-05,28.39404778718017,1.3509750715456903e-05,-0.6487033960177861,7.674787048017606e-05
0.009624467231333256,0.00037553276866674444,0.2542196719859113,30.108597917016596,1.0,0.008479913230985403,0.9986374915136632,1.219221237829601e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,10500,detail,0.5327175990303874,3.281021359815344e-08,1.2888669516541995e-05,29.722251829924062,1.4896689208399039e-05,0.5333692169720501,7.636429654667154e-05
0.008808977901935577,0.0011910220980644228,0.1201460917802663,31.45392154203728,1.0,0.008868247270584106,0.9981891700634404,2.1924303579391532e-10,0.0,0.0,fixed-hybrid,0.0,14,0.0,11000,detail,-0.1525283951445005,9.512861304240773e-08,4.798814916284755e-05,31.05149592156522,5.1890303438995034e-05,-0.1517080090028109,8.394235919695348e-05
0.011989767663180828,0.001989767663180828,0.12829497859899605,32.84540779190138,1.0,0.009239247301593423,0.9988750131453317,1.7664840386519085e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,11500,detail,0.8276127039940623,7.786288226255165e-08,9.25236236071214e-06,32.42642090609297,1.0777205716294702e-05,0.8285132935817018,9.136100561590865e-05
0.009892523288726807,0.00010747671127319357,0.08535058228970156,34.22834050003439,1.0,0.009685831377282739,0.9985098945978174,2.0003124037113774e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,12000,detail,0.25472133074747044,1.4863135976812135e-07,1.8330756574869156e-05,33.79353003879078,2.4276392650790513e-05,0.25677006632792354,0.0001351974788121879
0.010003453120589256,3.4531205892560785e-06,0.1434372323725924,35.59967666701414,1.0,0.010056456550955772,0.9987969557758071,5.291395188765731e-12,0.0,0.0,fixed-hybrid,0.0,14,0.0,12500,detail,0.19727896841816353,7.353568645312572e-08,1.0169010238314513e-05,35.149161245208234,1.321714444202371e-05,0.19995105645184064,0.00011255024583078921
0.009645390324294567,0.0003546096757054331,0.16536098097425544,36.97124216705561,1.0,0.010485081700608134,0.9986346190168135,1.882552016887833e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,13000,detail,0.19205425357989284,1.1222834281307522e-07,1.8662249203771353e-05,36.505147761898115,1.756805977493059e-05,0.1928627574106189,0.0001949024008354172
0.00828109122812748,0.0017189087718725207,0.10381639252157814,38.334044500021264,1.0,0.010964165674522519,0.9984540497386158,1.5900414657237032e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,13500,detail,-0.28493203775539816,1.5482446481649738e-07,1.428300492989365e-05,37.851445307256654,1.0311832738807425e-05,-0.2850033093552967,0.00013524696987587959
0.01053011417388916,0.00053011417388916,0.09981571453063562,39.666533916955814,1.0,0.011337749660015106,0.9987671747066605,1.1389339605389636e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,14000,detail,-0.36220095854883316,6.673934535992146e-08,7.364136763499118e-06,39.167668567737564,1.175203487946419e-05,-0.3667615107850911,8.669852832099423e-05
